_id,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,country_3_letter_code
66743e46a04e59671e0a743a,Weightlifting,melbourne-1956,56 - 60kg (featherweight) men,Men,SILVER,Athlete,,Yevgeny Minayev,Soviet Union,,URS
66743e46a04e59671e0a743b,Weightlifting,melbourne-1956,56 - 60kg (featherweight) men,Men,BRONZE,Athlete,,Marian ZIELINSKI,Poland,PL,POL
66743e46a04e59671e0a743c,Weightlifting,melbourne-1956,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,,Thomas Tamio KONO,United States of America,US,USA
66743e46a04e59671e0a743d,Weightlifting,melbourne-1956,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,,Vasīlijs Stepanovs,Soviet Union,,URS
66743e46a04e59671e0a743e,Weightlifting,melbourne-1956,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,,James D. GEORGE,United States of America,US,USA
66743e46a04e59671e0a743f,Weightlifting,melbourne-1956,60 - 67.5kg (lightweight) men,Men,GOLD,Athlete,,Igor RYBAK,Soviet Union,,URS
66743e46a04e59671e0a7440,Weightlifting,melbourne-1956,60 - 67.5kg (lightweight) men,Men,SILVER,Athlete,,Ravil KHABUTDINOV,Soviet Union,,URS
66743e46a04e59671e0a7441,Weightlifting,melbourne-1956,60 - 67.5kg (lightweight) men,Men,BRONZE,Athlete,,Chang-Hee KIM,Republic of Korea,KR,KOR
66743e46a04e59671e0a7442,Weightlifting,melbourne-1956,56kg bantamweight men,Men,GOLD,Athlete,,Charles Thomas Jr. VINCI,United States of America,US,USA
66743e46a04e59671e0a7443,Weightlifting,melbourne-1956,56kg bantamweight men,Men,SILVER,Athlete,,Vladimir STOGOV,Soviet Union,,URS
66743e46a04e59671e0a7444,Weightlifting,melbourne-1956,56kg bantamweight men,Men,BRONZE,Athlete,,Mahmoud NAMDJOU,Islamic Republic of Iran,IR,IRI
66743e46a04e59671e0a7445,Weightlifting,melbourne-1956,825  90kg total middleheavyweight men,Men,GOLD,Athlete,,Arkady Vorobyov,Soviet Union,,URS
66743e46a04e59671e0a7446,Weightlifting,melbourne-1956,825  90kg total middleheavyweight men,Men,SILVER,Athlete,,David Joseph SHEPPARD,United States of America,US,USA
66743e46a04e59671e0a7447,Weightlifting,melbourne-1956,825  90kg total middleheavyweight men,Men,BRONZE,Athlete,,Jean DEBUF,France,FR,FRA
66743e46a04e59671e0a7448,Weightlifting,melbourne-1956,"67.5 - 75kg, (middleweight) men",Men,GOLD,Athlete,,Fedor BOGDANOVSKY,Soviet Union,,URS
66743e46a04e59671e0a7449,Weightlifting,melbourne-1956,"67.5 - 75kg, (middleweight) men",Men,SILVER,Athlete,,Peter T. GEORGE,United States of America,US,USA
66743e46a04e59671e0a744a,Weightlifting,melbourne-1956,"67.5 - 75kg, (middleweight) men",Men,BRONZE,Athlete,,Ermanno PIGNATTI,Italy,IT,ITA
66743e46a04e59671e0a744b,Shooting,melbourne-1956,300m free rifle 3 positions 3 men,Men,GOLD,Athlete,,Vasily BORISOV,Soviet Union,,URS
66743e46a04e59671e0a744c,Shooting,melbourne-1956,300m free rifle 3 positions 3 men,Men,SILVER,Athlete,,Allan ERDMAN,Soviet Union,,URS
66743e46a04e59671e0a744d,Shooting,melbourne-1956,300m free rifle 3 positions 3 men,Men,BRONZE,Athlete,,Vilho Ilmari YLÖNEN,Finland,FI,FIN
66743e46a04e59671e0a744e,Shooting,melbourne-1956,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,,Stefan PETRESCU,Romania,RO,ROU
66743e46a04e59671e0a744f,Shooting,melbourne-1956,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,,Yevgeni CHERKASOV,Soviet Union,,URS
66743e46a04e59671e0a7450,Shooting,melbourne-1956,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,,Gheorghe LICHIARDOPOL,Romania,RO,ROU
66743e46a04e59671e0a7451,Shooting,melbourne-1956,50m rifle 3 positions 3x40 shots men,Men,GOLD,Athlete,,Anatoli BOGDANOV,Soviet Union,,URS
66743e46a04e59671e0a7452,Shooting,melbourne-1956,50m rifle 3 positions 3x40 shots men,Men,SILVER,Athlete,,Otakar HORINEK,Czechoslovakia,CSHH,TCH
66743e46a04e59671e0a7453,Shooting,melbourne-1956,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,,Johan (John) SUNDBERG,Sweden,SE,SWE
66743e46a04e59671e0a7454,Shooting,melbourne-1956,50m pistol 60 shots men,Men,GOLD,Athlete,,Pentti Tapio Akseli LINNOSVUO,Finland,FI,FIN
66743e46a04e59671e0a7455,Shooting,melbourne-1956,50m pistol 60 shots men,Men,SILVER,Athlete,,Makhmud UMAROV,Soviet Union,,URS
66743e46a04e59671e0a7456,Shooting,melbourne-1956,50m pistol 60 shots men,Men,BRONZE,Athlete,,Offutt PINION,United States of America,US,USA
66743e46a04e59671e0a7457,Shooting,melbourne-1956,trap 125 targets men,Men,GOLD,Athlete,,Galliano ROSSINI,Italy,IT,ITA
66743e46a04e59671e0a7458,Shooting,melbourne-1956,trap 125 targets men,Men,SILVER,Athlete,,Adam SMELCZYNSKI,Poland,PL,POL
66743e46a04e59671e0a7459,Shooting,melbourne-1956,trap 125 targets men,Men,BRONZE,Athlete,,Alessandro CICERI,Italy,IT,ITA
66743e46a04e59671e0a745a,Shooting,melbourne-1956,50m rifle prone 60 shots men,Men,GOLD,Athlete,,Gerald Raymond OUELLETTE,Canada,CA,CAN
66743e46a04e59671e0a745b,Shooting,melbourne-1956,50m rifle prone 60 shots men,Men,SILVER,Athlete,,Vasily BORISOV,Soviet Union,,URS
66743e46a04e59671e0a745c,Shooting,melbourne-1956,50m rifle prone 60 shots men,Men,BRONZE,Athlete,,Gilmore Stuart BOA,Canada,CA,CAN
66743e46a04e59671e0a745d,Shooting,melbourne-1956,100m running deer singledouble shots men,Men,GOLD,Athlete,,Vitali ROMANENKO,Soviet Union,,URS
66743e46a04e59671e0a745e,Shooting,melbourne-1956,100m running deer singledouble shots men,Men,SILVER,Athlete,,Olof SKÖLDBERG,Sweden,SE,SWE
66743e46a04e59671e0a745f,Shooting,melbourne-1956,100m running deer singledouble shots men,Men,BRONZE,Athlete,,Vladimir SEVRYUGIN,Soviet Union,,URS
66743e46a04e59671e0a7460,Fencing,melbourne-1956,sabre individual men,Men,GOLD,Athlete,,Rudolf KARPATI,Hungary,HU,HUN
66743e46a04e59671e0a7461,Fencing,melbourne-1956,sabre individual men,Men,SILVER,Athlete,,Jerzy Pawłowski,Poland,PL,POL
66743e46a04e59671e0a7462,Fencing,melbourne-1956,sabre individual men,Men,BRONZE,Athlete,,Lev KUZNETSOV,Soviet Union,,URS
66743e46a04e59671e0a7463,Fencing,melbourne-1956,foil team men,Men,GOLD,GameTeam,Italy team,,Italy,IT,ITA
66743e46a04e59671e0a7464,Fencing,melbourne-1956,foil team men,Men,SILVER,GameTeam,France team,,France,FR,FRA
66743e46a04e59671e0a7465,Fencing,melbourne-1956,foil team men,Men,BRONZE,GameTeam,Hungary team,,Hungary,HU,HUN
66743e46a04e59671e0a7466,Fencing,melbourne-1956,foil individual women,Women,GOLD,Athlete,,Gillian Mary SHEEN,Great Britain,GB,GBR
66743e46a04e59671e0a7467,Fencing,melbourne-1956,foil individual women,Women,SILVER,Athlete,,Olga ORBAN-SZABO,Romania,RO,ROU
66743e46a04e59671e0a7468,Fencing,melbourne-1956,foil individual women,Women,BRONZE,Athlete,,Renee GARILHE,France,FR,FRA
66743e46a04e59671e0a7469,Fencing,melbourne-1956,pe team men,Men,GOLD,GameTeam,Italy team,,Italy,IT,ITA
66743e46a04e59671e0a746a,Fencing,melbourne-1956,pe team men,Men,SILVER,GameTeam,Hungary team,,Hungary,HU,HUN
66743e46a04e59671e0a746b,Fencing,melbourne-1956,pe team men,Men,BRONZE,GameTeam,France team,,France,FR,FRA
66743e46a04e59671e0a746c,Fencing,melbourne-1956,pe individual men,Men,GOLD,Athlete,,Carlo PAVESI,Italy,IT,ITA
66743e46a04e59671e0a746d,Fencing,melbourne-1956,pe individual men,Men,SILVER,Athlete,,Giuseppe DELFINO,Italy,IT,ITA
66743e46a04e59671e0a746e,Fencing,melbourne-1956,pe individual men,Men,BRONZE,Athlete,,Edoardo MANGIAROTTI,Italy,IT,ITA
66743e46a04e59671e0a746f,Fencing,melbourne-1956,foil individual men,Men,GOLD,Athlete,,Christian D'ORIOLA,France,FR,FRA
66743e46a04e59671e0a7470,Fencing,melbourne-1956,foil individual men,Men,SILVER,Athlete,,Giancarlo BERGAMINI,Italy,IT,ITA
66743e46a04e59671e0a7471,Fencing,melbourne-1956,foil individual men,Men,BRONZE,Athlete,,Antonio SPALLINO,Italy,IT,ITA
66743e46a04e59671e0a7472,Fencing,melbourne-1956,sabre team men,Men,GOLD,GameTeam,Hungary team,,Hungary,HU,HUN
66743e46a04e59671e0a7473,Fencing,melbourne-1956,sabre team men,Men,SILVER,GameTeam,Poland team,,Poland,PL,POL
66743e46a04e59671e0a7474,Fencing,melbourne-1956,sabre team men,Men,BRONZE,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a7475,Canoe Marathon,melbourne-1956,K-2 10000m men,Men,GOLD,GameTeam,Hungary team,Janos URANYI,Hungary,HU,HUN
66743e46a04e59671e0a7476,Canoe Marathon,melbourne-1956,K-2 10000m men,Men,GOLD,GameTeam,Hungary team,Laszlo FABIAN,Hungary,HU,HUN
66743e46a04e59671e0a7477,Canoe Marathon,melbourne-1956,K-2 10000m men,Men,SILVER,GameTeam,Germany team,Fritz BRIEL,Germany,DE,GER
66743e46a04e59671e0a7478,Canoe Marathon,melbourne-1956,K-2 10000m men,Men,SILVER,GameTeam,Germany team,Theo Kleine,Germany,DE,GER
66743e46a04e59671e0a7479,Canoe Marathon,melbourne-1956,K-2 10000m men,Men,BRONZE,GameTeam,Australia team,Dennis Allan GREEN,Australia,AU,AUS
66743e46a04e59671e0a747a,Canoe Marathon,melbourne-1956,K-2 10000m men,Men,BRONZE,GameTeam,Australia team,Walter William BROWN,Australia,AU,AUS
66743e46a04e59671e0a747b,Canoe Marathon,melbourne-1956,C-2 10000m men,Men,GOLD,GameTeam,Soviet Union team,Pavel KHARIN,Soviet Union,,URS
66743e46a04e59671e0a747c,Canoe Marathon,melbourne-1956,C-2 10000m men,Men,GOLD,GameTeam,Soviet Union team,Gratsian BOTEV,Soviet Union,,URS
66743e46a04e59671e0a747d,Canoe Marathon,melbourne-1956,C-2 10000m men,Men,SILVER,GameTeam,France team,Georges DRANSART,France,FR,FRA
66743e46a04e59671e0a747e,Canoe Marathon,melbourne-1956,C-2 10000m men,Men,SILVER,GameTeam,France team,Marcel RENAUD,France,FR,FRA
66743e46a04e59671e0a747f,Canoe Marathon,melbourne-1956,C-2 10000m men,Men,BRONZE,GameTeam,Hungary team,Imre FARKAS,Hungary,HU,HUN
66743e46a04e59671e0a7480,Canoe Marathon,melbourne-1956,C-2 10000m men,Men,BRONZE,GameTeam,Hungary team,Jozsef HUNICS,Hungary,HU,HUN
66743e46a04e59671e0a7481,Canoe Marathon,melbourne-1956,C-1 10000m men,Men,GOLD,Athlete,,Leon ROTMAN,Romania,RO,ROU
66743e46a04e59671e0a7482,Canoe Marathon,melbourne-1956,C-1 10000m men,Men,SILVER,Athlete,,Janos PARTI,Hungary,HU,HUN
66743e46a04e59671e0a7483,Canoe Marathon,melbourne-1956,C-1 10000m men,Men,BRONZE,Athlete,,Gennady BUKHARIN,Soviet Union,,URS
66743e46a04e59671e0a7484,Canoe Marathon,melbourne-1956,K-1 10000m men,Men,GOLD,Athlete,,Gert FREDRIKSSON,Sweden,SE,SWE
66743e46a04e59671e0a7485,Canoe Marathon,melbourne-1956,K-1 10000m men,Men,SILVER,Athlete,,Ferenc HATLACZKY,Hungary,HU,HUN
66743e46a04e59671e0a7486,Canoe Marathon,melbourne-1956,K-1 10000m men,Men,BRONZE,Athlete,,Michael SCHEUER,Germany,DE,GER
66743e46a04e59671e0a7487,Gymnastics Artistic,melbourne-1956,parallel bars men,Men,GOLD,Athlete,,Viktor Ivanovich CHUKARIN,Soviet Union,,URS
66743e46a04e59671e0a7488,Gymnastics Artistic,melbourne-1956,parallel bars men,Men,SILVER,Athlete,,Masami KUBOTA,Japan,JP,JPN
66743e46a04e59671e0a7489,Gymnastics Artistic,melbourne-1956,parallel bars men,Men,BRONZE,Athlete,,Takashi ONO,Japan,JP,JPN
66743e46a04e59671e0a748a,Gymnastics Artistic,melbourne-1956,parallel bars men,Men,BRONZE,Athlete,,Masao TAKEMOTO,Japan,JP,JPN
66743e46a04e59671e0a748b,Gymnastics Artistic,melbourne-1956,vault men,Men,GOLD,Athlete,,Valentin MURATOV,Soviet Union,,URS
66743e46a04e59671e0a748c,Gymnastics Artistic,melbourne-1956,vault men,Men,GOLD,Athlete,,Helmut BANTZ,Germany,DE,GER
66743e46a04e59671e0a748d,Gymnastics Artistic,melbourne-1956,vault men,Men,BRONZE,Athlete,,Yuri TITOV,Soviet Union,,URS
66743e46a04e59671e0a748e,Gymnastics Artistic,melbourne-1956,floor exercises women,Women,GOLD,Athlete,,Larisa LATYNINA,Soviet Union,,URS
66743e46a04e59671e0a748f,Gymnastics Artistic,melbourne-1956,floor exercises women,Women,GOLD,Athlete,,Agnes KELETI,Hungary,HU,HUN
66743e46a04e59671e0a7490,Gymnastics Artistic,melbourne-1956,floor exercises women,Women,BRONZE,Athlete,,Elena LEUSTEANU-POPESCU-TEODORESCU,Romania,RO,ROU
66743e46a04e59671e0a7491,Gymnastics Artistic,melbourne-1956,pommel horse men,Men,GOLD,Athlete,,Boris SHAKHLIN,Soviet Union,,URS
66743e46a04e59671e0a7492,Gymnastics Artistic,melbourne-1956,pommel horse men,Men,SILVER,Athlete,,Takashi ONO,Japan,JP,JPN
66743e46a04e59671e0a7493,Gymnastics Artistic,melbourne-1956,pommel horse men,Men,BRONZE,Athlete,,Viktor Ivanovich CHUKARIN,Soviet Union,,URS
66743e46a04e59671e0a7494,Gymnastics Artistic,melbourne-1956,team portable apparatus women,Women,GOLD,GameTeam,Hungary team,,Hungary,HU,HUN
66743e46a04e59671e0a7495,Gymnastics Artistic,melbourne-1956,team portable apparatus women,Women,SILVER,GameTeam,Sweden team,,Sweden,SE,SWE
66743e46a04e59671e0a7496,Gymnastics Artistic,melbourne-1956,team portable apparatus women,Women,BRONZE,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a7497,Gymnastics Artistic,melbourne-1956,team portable apparatus women,Women,BRONZE,GameTeam,Poland team,,Poland,PL,POL
66743e46a04e59671e0a7498,Gymnastics Artistic,melbourne-1956,floor exercises men,Men,GOLD,Athlete,,Valentin MURATOV,Soviet Union,,URS
66743e46a04e59671e0a7499,Gymnastics Artistic,melbourne-1956,floor exercises men,Men,SILVER,Athlete,,Viktor Ivanovich CHUKARIN,Soviet Union,,URS
66743e46a04e59671e0a749a,Gymnastics Artistic,melbourne-1956,floor exercises men,Men,SILVER,Athlete,,Nobuyuki AIHARA,Japan,JP,JPN
66743e46a04e59671e0a749b,Gymnastics Artistic,melbourne-1956,floor exercises men,Men,SILVER,Athlete,,William THORESSON,Sweden,SE,SWE
66743e46a04e59671e0a749c,Gymnastics Artistic,melbourne-1956,team competition women,Women,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a749d,Gymnastics Artistic,melbourne-1956,team competition women,Women,SILVER,GameTeam,Hungary team,,Hungary,HU,HUN
66743e46a04e59671e0a749e,Gymnastics Artistic,melbourne-1956,team competition women,Women,BRONZE,GameTeam,Romania team,,Romania,RO,ROU
66743e46a04e59671e0a749f,Gymnastics Artistic,melbourne-1956,vault women,Women,GOLD,Athlete,,Larisa LATYNINA,Soviet Union,,URS
66743e46a04e59671e0a74a0,Gymnastics Artistic,melbourne-1956,vault women,Women,SILVER,Athlete,,Tamara MANINA,Soviet Union,,URS
66743e46a04e59671e0a74a1,Gymnastics Artistic,melbourne-1956,vault women,Women,BRONZE,Athlete,,Ann-Sofi COLLING-PETTERSSON,Sweden,SE,SWE
66743e46a04e59671e0a74a2,Gymnastics Artistic,melbourne-1956,vault women,Women,BRONZE,Athlete,,Olga TASS LEMHENYI,Hungary,HU,HUN
66743e46a04e59671e0a74a3,Gymnastics Artistic,melbourne-1956,balance beam women,Women,GOLD,Athlete,,Agnes KELETI,Hungary,HU,HUN
66743e46a04e59671e0a74a4,Gymnastics Artistic,melbourne-1956,balance beam women,Women,SILVER,Athlete,,Eva VECHTOVA-BOSAKOVA,Czechoslovakia,CSHH,TCH
66743e46a04e59671e0a74a5,Gymnastics Artistic,melbourne-1956,balance beam women,Women,SILVER,Athlete,,Tamara MANINA,Soviet Union,,URS
66743e46a04e59671e0a74a6,Gymnastics Artistic,melbourne-1956,uneven bars women,Women,GOLD,Athlete,,Agnes KELETI,Hungary,HU,HUN
66743e46a04e59671e0a74a7,Gymnastics Artistic,melbourne-1956,uneven bars women,Women,SILVER,Athlete,,Larisa LATYNINA,Soviet Union,,URS
66743e46a04e59671e0a74a8,Gymnastics Artistic,melbourne-1956,uneven bars women,Women,BRONZE,Athlete,,Sofiya MURATOVA,Soviet Union,,URS
66743e46a04e59671e0a74a9,Gymnastics Artistic,melbourne-1956,rings men,Men,GOLD,Athlete,,Albert AZARYAN,Soviet Union,,URS
66743e46a04e59671e0a74aa,Gymnastics Artistic,melbourne-1956,rings men,Men,SILVER,Athlete,,Valentin MURATOV,Soviet Union,,URS
66743e46a04e59671e0a74ab,Gymnastics Artistic,melbourne-1956,rings men,Men,BRONZE,Athlete,,Masao TAKEMOTO,Japan,JP,JPN
66743e46a04e59671e0a74ac,Gymnastics Artistic,melbourne-1956,rings men,Men,BRONZE,Athlete,,Masami KUBOTA,Japan,JP,JPN
66743e46a04e59671e0a74ad,Gymnastics Artistic,melbourne-1956,individual all-round men,Men,GOLD,Athlete,,Viktor Ivanovich CHUKARIN,Soviet Union,,URS
66743e46a04e59671e0a74ae,Gymnastics Artistic,melbourne-1956,individual all-round men,Men,SILVER,Athlete,,Takashi ONO,Japan,JP,JPN
66743e46a04e59671e0a74af,Gymnastics Artistic,melbourne-1956,individual all-round men,Men,BRONZE,Athlete,,Yuri TITOV,Soviet Union,,URS
66743e46a04e59671e0a74b0,Gymnastics Artistic,melbourne-1956,individual all-round women,Women,GOLD,Athlete,,Larisa LATYNINA,Soviet Union,,URS
66743e46a04e59671e0a74b1,Gymnastics Artistic,melbourne-1956,individual all-round women,Women,SILVER,Athlete,,Agnes KELETI,Hungary,HU,HUN
66743e46a04e59671e0a74b2,Gymnastics Artistic,melbourne-1956,individual all-round women,Women,BRONZE,Athlete,,Sofiya MURATOVA,Soviet Union,,URS
66743e46a04e59671e0a74b3,Gymnastics Artistic,melbourne-1956,horizontal bar men,Men,GOLD,Athlete,,Takashi ONO,Japan,JP,JPN
66743e46a04e59671e0a74b4,Gymnastics Artistic,melbourne-1956,horizontal bar men,Men,SILVER,Athlete,,Yuri TITOV,Soviet Union,,URS
66743e46a04e59671e0a74b5,Gymnastics Artistic,melbourne-1956,horizontal bar men,Men,BRONZE,Athlete,,Masao TAKEMOTO,Japan,JP,JPN
66743e46a04e59671e0a74b6,Gymnastics Artistic,melbourne-1956,team competition men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a74b7,Gymnastics Artistic,melbourne-1956,team competition men,Men,SILVER,GameTeam,Japan team,,Japan,JP,JPN
66743e46a04e59671e0a74b8,Gymnastics Artistic,melbourne-1956,team competition men,Men,BRONZE,GameTeam,Finland team,,Finland,FI,FIN
66743e46a04e59671e0a74b9,Football,melbourne-1956,football men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a74ba,Football,melbourne-1956,football men,Men,SILVER,GameTeam,Yugoslavia team,,Yugoslavia,YUCS,YUG
66743e46a04e59671e0a74bb,Football,melbourne-1956,football men,Men,BRONZE,GameTeam,Bulgaria team,,Bulgaria,BG,BUL
66743e46a04e59671e0a74bc,Cross Country Skiing,cortina-d-ampezzo-1956,Relay 3x5km women,Women,GOLD,GameTeam,Finland team,,Finland,FI,FIN
66743e46a04e59671e0a74bd,Cross Country Skiing,cortina-d-ampezzo-1956,Relay 3x5km women,Women,SILVER,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a74be,Cross Country Skiing,cortina-d-ampezzo-1956,Relay 3x5km women,Women,BRONZE,GameTeam,Sweden team,,Sweden,SE,SWE
66743e46a04e59671e0a74bf,Cross Country Skiing,cortina-d-ampezzo-1956,15km men,Men,GOLD,Athlete,,Hallgeir BRENDEN,Norway,NO,NOR
66743e46a04e59671e0a74c0,Cross Country Skiing,cortina-d-ampezzo-1956,15km men,Men,SILVER,Athlete,,Sixten JERNBERG,Sweden,SE,SWE
66743e46a04e59671e0a74c1,Cross Country Skiing,cortina-d-ampezzo-1956,15km men,Men,BRONZE,Athlete,,Pavel KOLCHIN,Soviet Union,,URS
66743e46a04e59671e0a74c2,Cross Country Skiing,cortina-d-ampezzo-1956,10km women,Women,GOLD,Athlete,,Lyubov BARANOVA,Soviet Union,,URS
66743e46a04e59671e0a74c3,Cross Country Skiing,cortina-d-ampezzo-1956,10km women,Women,SILVER,Athlete,,Radya YEROSHINA,Soviet Union,,URS
66743e46a04e59671e0a74c4,Cross Country Skiing,cortina-d-ampezzo-1956,10km women,Women,BRONZE,Athlete,,Sonja EDSTRÖM,Sweden,SE,SWE
66743e46a04e59671e0a74c5,Cross Country Skiing,cortina-d-ampezzo-1956,30km mass start men,Men,GOLD,Athlete,,Veikko HAKULINEN,Finland,FI,FIN
66743e46a04e59671e0a74c6,Cross Country Skiing,cortina-d-ampezzo-1956,30km mass start men,Men,SILVER,Athlete,,Sixten JERNBERG,Sweden,SE,SWE
66743e46a04e59671e0a74c7,Cross Country Skiing,cortina-d-ampezzo-1956,30km mass start men,Men,BRONZE,Athlete,,Pavel KOLCHIN,Soviet Union,,URS
66743e46a04e59671e0a74c8,Cross Country Skiing,cortina-d-ampezzo-1956,50km men,Men,GOLD,Athlete,,Sixten JERNBERG,Sweden,SE,SWE
66743e46a04e59671e0a74c9,Cross Country Skiing,cortina-d-ampezzo-1956,50km men,Men,SILVER,Athlete,,Veikko HAKULINEN,Finland,FI,FIN
66743e46a04e59671e0a74ca,Cross Country Skiing,cortina-d-ampezzo-1956,50km men,Men,BRONZE,Athlete,,Fyodor TERENTYEV,Soviet Union,,URS
66743e46a04e59671e0a74cb,Cross Country Skiing,cortina-d-ampezzo-1956,Relay 4x10km men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a74cc,Cross Country Skiing,cortina-d-ampezzo-1956,Relay 4x10km men,Men,SILVER,GameTeam,Finland team,,Finland,FI,FIN
66743e46a04e59671e0a74cd,Cross Country Skiing,cortina-d-ampezzo-1956,Relay 4x10km men,Men,BRONZE,GameTeam,Sweden team,,Sweden,SE,SWE
66743e46a04e59671e0a74ce,Figure skating,cortina-d-ampezzo-1956,special figures women,Women,GOLD,Athlete,,Tenley ALBRIGHT,United States of America,US,USA
66743e46a04e59671e0a74cf,Figure skating,cortina-d-ampezzo-1956,special figures women,Women,SILVER,Athlete,,Carol HEISS,United States of America,US,USA
66743e46a04e59671e0a74d0,Figure skating,cortina-d-ampezzo-1956,special figures women,Women,BRONZE,Athlete,,Ingrid WENDL,Austria,AT,AUT
66743e46a04e59671e0a74d1,Figure skating,cortina-d-ampezzo-1956,Individual men,Men,GOLD,Athlete,,Hayes Allen JENKINS,United States of America,US,USA
66743e46a04e59671e0a74d2,Figure skating,cortina-d-ampezzo-1956,Individual men,Men,SILVER,Athlete,,Ronald ROBERTSON,United States of America,US,USA
66743e46a04e59671e0a74d3,Figure skating,cortina-d-ampezzo-1956,Individual men,Men,BRONZE,Athlete,,David JENKINS,United States of America,US,USA
66743e46a04e59671e0a74d4,Figure skating,cortina-d-ampezzo-1956,Pairs mixed,Mixed,GOLD,GameTeam,Austria team #1,Sissy Schwarz,Austria,AT,AUT
66743e46a04e59671e0a74d5,Figure skating,cortina-d-ampezzo-1956,Pairs mixed,Mixed,GOLD,GameTeam,Austria team #1,Kurt OPPELT,Austria,AT,AUT
66743e46a04e59671e0a74d6,Figure skating,cortina-d-ampezzo-1956,Pairs mixed,Mixed,SILVER,GameTeam,Canada team #1,Frances DAFOE,Canada,CA,CAN
66743e46a04e59671e0a74d7,Figure skating,cortina-d-ampezzo-1956,Pairs mixed,Mixed,SILVER,GameTeam,Canada team #1,Norris BOWDEN,Canada,CA,CAN
66743e46a04e59671e0a74d8,Figure skating,cortina-d-ampezzo-1956,Pairs mixed,Mixed,BRONZE,GameTeam,Hungary team,Marianna Nagy,Hungary,HU,HUN
66743e46a04e59671e0a74d9,Figure skating,cortina-d-ampezzo-1956,Pairs mixed,Mixed,BRONZE,GameTeam,Hungary team,Laszlo NAGY,Hungary,HU,HUN
66743e46a04e59671e0a74da,Nordic Combined,cortina-d-ampezzo-1956,Individual men,Men,GOLD,Athlete,,Sverre STENERSEN,Norway,NO,NOR
66743e46a04e59671e0a74db,Nordic Combined,cortina-d-ampezzo-1956,Individual men,Men,SILVER,Athlete,,Bengt ERIKSSON,Sweden,SE,SWE
66743e46a04e59671e0a74dc,Nordic Combined,cortina-d-ampezzo-1956,Individual men,Men,BRONZE,Athlete,,Franciszek GASIENICA-GRON,Poland,PL,POL
66743e46a04e59671e0a74dd,Ski Jumping,cortina-d-ampezzo-1956,Normal Hill Individual men,Men,GOLD,Athlete,,Antti HYVÄRINEN,Finland,FI,FIN
66743e46a04e59671e0a74de,Ski Jumping,cortina-d-ampezzo-1956,Normal Hill Individual men,Men,SILVER,Athlete,,Aulis KALLAKORPI,Finland,FI,FIN
66743e46a04e59671e0a74df,Ski Jumping,cortina-d-ampezzo-1956,Normal Hill Individual men,Men,BRONZE,Athlete,,Harry GLASS,Germany,DE,GER
66743e46a04e59671e0a74e0,Ice Hockey,cortina-d-ampezzo-1956,ice hockey men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a74e1,Ice Hockey,cortina-d-ampezzo-1956,ice hockey men,Men,SILVER,GameTeam,United States team,,United States of America,US,USA
66743e46a04e59671e0a74e2,Ice Hockey,cortina-d-ampezzo-1956,ice hockey men,Men,BRONZE,GameTeam,Canada team,,Canada,CA,CAN
66743e46a04e59671e0a74e3,Bobsleigh,cortina-d-ampezzo-1956,twoman men,Men,GOLD,GameTeam,Italy team #1,Lamberto DALLA COSTA,Italy,IT,ITA
66743e46a04e59671e0a74e4,Bobsleigh,cortina-d-ampezzo-1956,twoman men,Men,GOLD,GameTeam,Italy team #1,Giacomo CONTI,Italy,IT,ITA
66743e46a04e59671e0a74e5,Bobsleigh,cortina-d-ampezzo-1956,twoman men,Men,SILVER,GameTeam,Italy team #2,Eugenio MONTI,Italy,IT,ITA
66743e46a04e59671e0a74e6,Bobsleigh,cortina-d-ampezzo-1956,twoman men,Men,SILVER,GameTeam,Italy team #2,Renzo ALVERA,Italy,IT,ITA
66743e46a04e59671e0a74e7,Bobsleigh,cortina-d-ampezzo-1956,twoman men,Men,BRONZE,GameTeam,Switzerland team #1,Max ANGST,Switzerland,CH,SUI
66743e46a04e59671e0a74e8,Bobsleigh,cortina-d-ampezzo-1956,twoman men,Men,BRONZE,GameTeam,Switzerland team #1,Harry WARBURTON,Switzerland,CH,SUI
66743e46a04e59671e0a74e9,Bobsleigh,cortina-d-ampezzo-1956,fourman men,Men,GOLD,GameTeam,Switzerland team #1,,Switzerland,CH,SUI
